"x","y","class"
-1.41826486110059,-0.250187724749609,"0"
-0.0846734436395954,-1.44090793234837,"0"
-1.02736704143475,-2.16378962511638,"0"
-1.69310915543523,-1.11920769138027,"0"
-0.625469024845451,-1.11113105069581,"0"
-0.860221828346198,-0.703440226876612,"0"
-0.96577842899432,-1.04290345836331,"0"
-0.953411296203733,-1.38527152679566,"0"
-1.18465822010133,-1.08795859630682,"0"
-1.84570122096023,-0.838598354562895,"0"
-0.182596856923531,-0.906758980947644,"0"
-1.38841770792046,-0.376717522852374,"0"
-1.21452159899598,-0.833237427440991,"0"
-0.51765216074612,-0.994738650540704,"0"
-0.050177260878319,-1.01426646444056,"0"
-1.40883348220518,-0.12561084351212,"0"
-1.79991511811015,-1.05892900738639,"0"
-0.972308233975316,-0.792540427459617,"0"
-1.17542357133628,-0.914803221595528,"0"
-0.967584025290782,-0.951663343089551,"0"
-0.893905174383506,-1.72122685509111,"0"
-0.820665004552753,-1.28391799345313,"0"
-1.27797768850026,-0.185749864394902,"0"
-1.22962892353148,-0.971187148657402,"0"
0.00608282814184324,-1.40950044453847,"0"
-1.82084623829474,-0.623042979455358,"0"
-0.868098331504521,-1.24672361468152,"0"
-0.494541393873111,-1.86290562445495,"0"
-0.798757351752789,-0.673007753019599,"0"
-0.500507673164761,-0.530047451289787,"0"
-0.639199162017864,-1.10371245045777,"0"
-0.731301100847744,-0.942944770679902,"0"
-0.870463454064531,-0.570023409025791,"0"
-0.70516806348736,-0.609998077705805,"0"
-0.662488836576588,-0.982544870090721,"0"
-1.62385479934613,-0.960155530646533,"0"
-0.995772029234121,-0.375222690254836,"0"
-1.14156034341108,-1.17149679082751,"0"
-1.73532489916984,-1.14928200922454,"0"
-1.413673709926,-0.434938530678569,"0"
-1.06657772339427,-1.44525990134193,"0"
-1.0863652092023,0.136226542672901,"0"
-1.38430474471222,-1.6511577362754,"0"
-0.901839536417052,-1.11090427856922,"0"
-0.747250107611472,-0.37419830787131,"0"
-1.63004835734485,-1.20328335111026,"0"
-1.04126254682519,-0.985417180053079,"0"
-1.03026289588585,-0.650774984315333,"0"
-0.650273666854177,-0.694740561916377,"0"
-1.2272279914696,-0.636352906935982,"0"
-0.537095053469397,-0.631236893865014,"0"
-0.865632699963442,0.716420334407108,"0"
-1.11002184765415,-0.849871922332188,"0"
-0.94321718589491,-0.74873804772701,"0"
-1.83073200466749,-0.800818340588903,"0"
-1.14208342843296,-1.2213720733076,"0"
-1.08333887371903,-1.49182931189343,"0"
-0.981776938356881,-1.40891239544174,"0"
-1.32970654055429,-1.01614941723481,"0"
-1.08053872438752,-0.892607349780722,"0"
-1.35629560875303,-1.03847288417619,"0"
-1.20660623169373,0.08673004061782,"0"
-0.553611590779072,-0.530221453706271,"0"
-1.43651449438966,-1.12605631833911,"0"
-0.82488918604443,-1.00245255228816,"0"
-0.702437606729818,-1.39271131708949,"0"
-0.943287487756181,-1.31280838160565,"0"
0.199683498958366,0.262044211972953,"0"
-0.349558133081256,-1.2586088429193,"0"
-0.956161210399737,-1.28300119733992,"0"
-1.94397166433908,-0.999410683126328,"0"
-0.453480669625358,-0.729850968653457,"0"
-1.47973151096671,-0.862672762973618,"0"
-1.28615610975778,-0.10442567166686,"0"
-1.51638749519511,-1.2814671261463,"0"
-1.26260618664964,-1.5955718333634,"0"
-0.940418971093485,-1.22898371247501,"0"
-0.403649852469579,-0.454118970367596,"0"
-0.242798496743727,-1.43181628321358,"0"
-1.17798464001756,-1.41842665093644,"0"
-1.41340345657255,-1.67481888329887,"0"
-0.986365518586456,-1.14889437736155,"0"
-0.203067394375706,-0.0524582161266147,"0"
-0.803564802378954,-1.21944726584163,"0"
0.406889064189997,-0.811483480799874,"0"
-1.33535120911073,-1.41937609741515,"0"
-0.393993151257102,-0.834321237971606,"0"
-0.625669645435986,-1.20178275506963,"0"
-1.4354248507365,-0.888377070768382,"0"
-0.694459488459809,-1.40342741981391,"0"
0.0724916493727537,-0.735792092755189,"0"
0.0902506291935714,-0.474513235359889,"0"
-1.4864150773503,-0.662962994159714,"0"
-1.26550801056876,-1.6544186193717,"0"
-1.44299337230312,-0.785277527120502,"0"
-1.24558056642816,-1.57029417500477,"0"
-0.716979415729902,-0.96029415959668,"0"
-0.882430101843023,-0.745229795046688,"0"
-1.93447113497242,-1.52526686537623,"0"
-0.577109446702026,-0.46705602349949,"0"
-1.70218259783497,-1.87624779449853,"0"
-0.859440470553961,-0.891068956763913,"0"
-1.05875104702725,-0.908171851467211,"0"
-0.484713598839976,-0.672050056515323,"0"
0.0881568984624113,-0.863950830776768,"0"
-0.911064219821386,-1.49575490019109,"0"
-0.733701477725073,-1.58734422497574,"0"
-0.617558982888146,-1.16596214233401,"0"
-1.14825044547287,-0.538906169414284,"0"
-0.652528820172482,-0.936911299000899,"0"
-0.794082118486584,-0.906317598503538,"0"
-0.796298009488953,-1.30773809301674,"0"
-0.775232683341211,-0.818262025458378,"0"
-1.02529743245252,-1.75743437199581,"0"
-0.564578336873434,-1.79669169395063,"0"
-1.29612063850431,-1.78387256614356,"0"
-0.415106503136138,-1.62345875120327,"0"
-0.544172895428821,-0.339578955697551,"0"
-0.527309690138401,-0.839207934083023,"0"
-1.07197090971926,-1.7341981327616,"0"
-0.567688178690345,-1.49182043880553,"0"
-0.644453699805834,-1.15699117223693,"0"
-1.32761600303452,-0.159732678211447,"0"
-0.744040030302455,-1.38821493529961,"0"
-1.23225293245197,-1.00676876826207,"0"
-0.958922935934864,-0.275418023534553,"0"
-1.24466200619614,-1.33405497534177,"0"
-1.07178093584842,-0.748765408733521,"0"
-0.850807611935376,-0.605653248281103,"0"
-0.583194832174727,-0.289639119245874,"0"
-1.37729663519197,-0.803044312659071,"0"
-1.14093374693577,-0.667643518964482,"0"
-0.654708860884662,-0.164544688468479,"0"
-1.95031091545627,-1.36612681229839,"0"
-1.24963135920113,-0.126969564381977,"0"
-1.06250144662879,-0.349197278714,"0"
-0.68298279393811,-1.19611379666032,"0"
-1.1960201630585,-2.30326411959423,"0"
-1.81295478714373,-1.56641169699644,"0"
-1.05894152647864,-0.606841551266636,"0"
-1.07145103681587,-0.679638052121207,"0"
-0.738006420240737,-1.0657712476564,"0"
-0.325952985968118,-1.24290699456753,"0"
-0.770596194686632,-1.1618633360865,"0"
-1.07161630505865,-0.878727448662103,"0"
-1.07790932580427,-1.24526591585966,"0"
-0.233037798221068,0.00577583429758777,"0"
-0.94276607659108,-1.20369919750595,"0"
-1.08728406586046,-0.60003562797928,"0"
-1.23842759077952,-1.03854937241046,"0"
-0.809081610997797,-0.855653835613753,"0"
-0.894005916331912,-0.617734337404701,"0"
0.187640043134872,-1.50555745111885,"0"
-0.900957920283599,-0.712432885986942,"0"
-1.37539752886002,-1.02311396476681,"0"
-0.241551190621514,-1.6968541132424,"0"
-1.68098496688378,-0.608694015301454,"0"
-1.98693391142064,0.0335566924202784,"0"
-1.4960149158773,-0.57193019321791,"0"
-1.59935704529818,-0.853472952238156,"0"
-1.03271238350862,-1.67925170960456,"0"
-1.97711778285366,-0.412192745473793,"0"
-1.10166440688509,-0.819185487814007,"0"
-0.735755664610941,-1.09390183652405,"0"
-1.6514768644125,-0.678978672580921,"0"
-1.11614217663909,-1.57874163206655,"0"
-1.02061622513023,-0.955185524632324,"0"
-0.237239853572473,-0.960820086447411,"0"
-0.768480804374622,-1.63150126991573,"0"
-1.38903205423673,-0.310227469410783,"0"
-0.339744854864126,-1.42457660098543,"0"
-1.64271117710723,-0.514794520613547,"0"
-1.31461499584421,-1.23665144274306,"0"
-0.887157467931425,-1.01013921229938,"0"
-1.42591811484799,-1.42934124451239,"0"
-0.451775181445796,-0.950172942950675,"0"
-1.0744013511603,-0.813182907609001,"0"
-0.947809815039816,-0.761090793660179,"0"
-1.54726467141216,-0.722359475716983,"0"
-0.450728199750335,-1.55250305111407,"0"
-1.15274461752924,-1.70906767165244,"0"
-1.04771078438218,-1.00291182035339,"0"
-1.33690905814597,-1.49357826821735,"0"
-0.93154014362549,-1.3516815440916,"0"
-1.54185375574323,-0.624233826469983,"0"
-0.724372981569166,-1.14708829159093,"0"
-1.02539822937869,-0.321464822673269,"0"
-0.659454661110065,-1.21889976496431,"0"
-0.588353674806384,-0.944188394544967,"0"
-1.15903062367201,-0.819754227316885,"0"
-1.73365923360429,-0.562572964497989,"0"
-0.817661604049152,-1.12677307897355,"0"
-0.374599609478245,-0.854064674843657,"0"
-0.884465479722038,-1.16428502005305,"0"
-0.879599868774968,-1.02211917467909,"0"
-0.869770861962075,-2.23428101960759,"0"
-0.750509421943996,-0.739496160461432,"0"
-1.52696022122523,-1.02940189092121,"0"
-1.33780075242682,-0.876363159879785,"0"
-0.888475199802223,-1.38527653864434,"0"
-1.34902346294667,-2.13150764375765,"0"
-0.201486746776638,-0.844676726901499,"0"
-1.35834983784732,-1.51532292833848,"0"
-0.950993057108143,-0.417380746609307,"0"
-0.767376230570319,-1.1088571839658,"0"
-0.906891600564246,-0.151871708465865,"0"
-1.6713576611548,-0.614375618690581,"0"
-1.20807188573441,-1.89501114497015,"0"
-0.729801214007692,-0.407934606552815,"0"
-2.12541808549381,-0.789777133213098,"0"
-1.9222907145949,-1.97033740357738,"0"
-1.66087374906738,-0.415712979347327,"0"
-1.80677509426825,-0.308212129468887,"0"
-0.36892205188172,-1.37183188533382,"0"
-0.125169197801086,-0.438335711827009,"0"
-0.642289612613247,-1.26646585885771,"0"
-1.33256623769301,-0.739203029138809,"0"
-1.56952264439382,-1.23858291880644,"0"
-1.0512120932471,-0.686620501052295,"0"
-0.904024572600701,-1.53044221060138,"0"
-1.40078380462553,-0.0682473157006263,"0"
-0.00260482511018845,-1.28312110462284,"0"
-1.12738957095996,-1.05304324505615,"0"
-1.3713407797885,-0.868598444928265,"0"
-1.35697704074698,-0.983797055493666,"0"
-1.25844413122578,-0.656022279575933,"0"
-0.846289621038712,-1.17827707980187,"0"
-0.857026058192899,-0.916099753173703,"0"
-0.454073785248373,-0.745005081992511,"0"
-0.928643262404443,-0.699244120263903,"0"
-0.513438395887649,-0.914132376806582,"0"
-0.868209713075318,-0.274925521662282,"0"
-1.28225285139529,-0.802577306402405,"0"
-1.17216371221271,-1.17880071651471,"0"
-0.786407580807064,-1.1434511484923,"0"
-1.55569948752404,-0.641795132530458,"0"
-0.892094865671347,-1.12074484748865,"0"
-0.789028134469369,-1.25111203240468,"0"
-1.16207431733751,-0.707295869501564,"0"
-1.04009055508556,0.0760476582489964,"0"
-1.22821334141018,-0.930994022298093,"0"
-0.330810620778284,-0.498476363564344,"0"
-1.36310457247511,-2.11727868680017,"0"
-0.959463443643587,-2.25106971578365,"0"
-0.575899257921503,-1.69420240872967,"0"
-1.11997159114032,-0.627973593721459,"0"
-1.67946143438079,-1.0770191970316,"0"
-2.00403644893783,-0.379487290995879,"0"
-1.44585144182383,-0.895380054880908,"0"
-1.12971746531494,-0.813301515304376,"0"
-1.41472390643944,-0.592958483488998,"0"
-1.12630109710637,-0.874291656880532,"0"
-2.01710382869355,-0.101253532071955,"0"
-0.890271145073563,-0.820955583175093,"0"
-0.600985254992087,-1.24854628351561,"0"
-0.472031688328608,-0.94954833635725,"0"
-1.46465286663815,-0.827753780776872,"0"
-1.05282786968033,-1.18282621596222,"0"
-1.43716100945443,-1.41681629195032,"0"
-0.992318585355267,-0.333014141677868,"0"
-0.153543418771627,-1.78633531703386,"0"
-1.37038169112611,-1.16858740091998,"0"
-0.972644162691977,-1.06367509226457,"0"
-1.7800390501498,-0.311498313388861,"0"
-0.710612309595921,-0.599051317809072,"0"
-0.867265639480276,-1.16801916719956,"0"
-1.43020001324462,-0.760325153409347,"0"
-1.04743816938429,-1.70473393471875,"0"
-0.331412026868238,-0.0600715263421904,"0"
-1.55828864850712,-1.61980403819247,"0"
-0.693307628459966,-0.355488454884074,"0"
-0.991585044014481,-1.51806421422178,"0"
-0.54219745902204,-0.933263851341826,"0"
-1.80202823499,-0.855927415849218,"0"
-0.395914752389739,-1.59696589762201,"0"
-1.72313312792663,-0.479781084526401,"0"
-1.37803006005473,-0.715015223017394,"0"
-1.43266851334219,-0.988333170073575,"0"
-1.32130470543431,-1.45104393024106,"0"
-1.71586195570862,-0.771007925568674,"0"
-1.74008434872703,-0.30545802886817,"0"
-1.50711281366155,0.212861006247346,"0"
-1.23467824310523,-1.07938990642826,"0"
-0.935519351380109,-0.702888108512263,"0"
-0.920660558844962,-1.44340912902128,"0"
-0.699562013142995,-0.897398205339623,"0"
-0.243787992410004,-0.593432079485907,"0"
-0.689686687121114,-1.65173533518395,"0"
-0.65292188419466,-1.82017601887324,"0"
-0.895842489375936,-1.43922596328362,"0"
-0.793924416961371,-0.0655442835364759,"0"
-0.876112587340779,-0.601038403855688,"0"
-1.45274039300134,-1.1554431270539,"0"
-1.0345451892378,-1.4123375622096,"0"
-1.99057260826795,-1.87153254208559,"0"
-0.942478234198284,-1.10490710398066,"0"
-0.990713517183227,-1.32496827166594,"0"
-0.248903446501087,-1.13258008209277,"0"
-0.828132632335995,-1.45856707398887,"0"
-0.145033663979454,-1.37647508953055,"0"
-0.604066633814666,-1.24895460590046,"0"
-0.943946498992719,-0.688996671438196,"0"
-0.453046956177036,-1.56760243950329,"0"
-1.08303241094104,-1.0633234875394,"0"
-0.617558517030704,-0.742188125772246,"0"
-0.54742267826076,-1.81877206222675,"0"
-1.56451479718573,-0.81199024419985,"0"
-0.987548110370209,-1.68682165881892,"0"
-1.71017573782955,-0.721033727426571,"0"
-0.999829239177223,-1.01217567614688,"0"
-2.04577931280802,-0.726726706150032,"0"
-0.610776336798321,-0.905715786478654,"0"
-1.14147086179565,-1.16135044988422,"0"
-0.884155937158583,-0.794640671359366,"0"
-0.628581051343965,-1.2345988277699,"0"
-0.634788477138765,-0.55917809483496,"0"
-1.0080460161916,0.343537411723549,"0"
-0.934739965145102,-0.234940080537876,"0"
-0.522052217373646,-1.8699725257716,"0"
-0.466193887966145,-1.27857182462418,"0"
-1.30840866298894,-0.721483989572637,"0"
-2.36721435295194,-1.21687258041177,"0"
-0.735645860343338,-0.174103537778464,"0"
-0.770364839751573,-1.51108505090099,"0"
-1.07292618154253,-1.02483367819163,"0"
-1.21327626043478,-0.154245350000713,"0"
-1.75397665155941,-0.110687627697604,"0"
-1.01553272222037,-1.55014663474915,"0"
-1.30853097847288,-0.621468287196095,"0"
-0.353368527653889,-0.121885944739033,"0"
-1.42247205114236,-1.38218247159765,"0"
-0.659652673532471,-0.998151277924965,"0"
-0.756039954036793,-0.543316285242281,"0"
-1.51352720498906,-1.28979057950985,"0"
-1.06183467045564,-0.355226215410551,"0"
-1.50114219993716,-0.82780486538298,"0"
-0.614326065111811,-0.682601949283722,"0"
-0.318263449713804,-0.707876029697266,"0"
-0.810486630517313,-0.754041583947813,"0"
-1.38991896302031,-0.661108517601205,"0"
-0.813613242277865,-1.20193822371034,"0"
-0.586698847654131,-0.532957896237002,"0"
-0.903563030416729,-0.591046377950911,"0"
-1.29185667630481,-1.04681566294869,"0"
-0.770627967109067,-1.52510415449611,"0"
-0.73151700179679,-1.07901975070504,"0"
-0.562809623384364,-1.21324617431778,"0"
-0.564633440138525,-0.550546016551807,"0"
-1.59021471086478,-0.810055488151134,"0"
-1.63169187082665,-1.21945385060009,"0"
-0.886823216090135,-0.773965090547739,"0"
-1.30936627759277,-0.914143685278274,"0"
-1.31567474911054,-1.16771477134134,"0"
-0.711442477274555,-1.25835095558547,"0"
-1.55236451585386,-1.39733345993183,"0"
-1.37930870116976,-1.62792237275295,"0"
-0.850255235782922,-1.31182787650555,"0"
-0.583474790289347,-1.74706144984533,"0"
-1.19242601725647,-0.518512377912389,"0"
-1.48924826927315,-1.22647213520396,"0"
-0.868274694565372,-1.2807198273966,"0"
-0.60362896284912,-1.68212781979603,"0"
0.00792013430549288,-1.11963891465003,"0"
-1.93599485551704,-0.406550259849032,"0"
-2.09886396375539,-1.26848836409571,"0"
-0.63578534920852,-0.847064702055774,"0"
-0.657451881891815,-0.258082125886502,"0"
-0.635878868839498,-0.238416369897856,"0"
-1.91702721041882,-1.55666409510936,"0"
-1.64205256129468,-1.01711661105196,"0"
-1.01801326949187,-1.42274277531195,"0"
-1.73458905390198,-1.64166219423662,"0"
-0.414283314801909,-0.589681465992795,"0"
-1.23047880800999,-1.29005005616335,"0"
-0.731793039376038,-0.398270950902465,"0"
-1.78263491605651,0.0956954027466626,"0"
-0.499184272675636,-1.10100563062429,"0"
-0.762034924099347,-0.674036885424087,"0"
-1.76865328141866,-1.12286205122766,"0"
-0.509481753556776,-0.243660139802138,"0"
-2.19104516189955,-0.664851913811,"0"
-0.94581027216878,-1.07212822717688,"0"
-0.858533204303865,-0.420332110450455,"0"
-1.83801514504921,-0.84521210211406,"0"
-0.941507720229975,-0.22786760622387,"0"
-0.373166515725153,-1.06101703210415,"0"
0.183128911158938,-0.47198181690918,"0"
-0.28014676498096,-0.641152506501799,"0"
-1.66789684636606,-1.41925485157495,"0"
-2.16718058771704,-1.69399330583288,"0"
-0.753536209333522,-0.788314499972156,"0"
-1.23778139467949,-0.22453099124432,"0"
-0.55659391939323,-0.884620586661502,"0"
-0.578502921928474,-0.679169024672442,"0"
-1.1093108511688,0.0469156335337284,"0"
-1.78876216144767,-0.866652290906568,"0"
-0.752393723031704,-1.03537270221062,"0"
-0.754856093219473,-0.996583535708226,"0"
-1.23574311173877,-0.861340090718901,"0"
-0.802706429183841,-1.07042266761706,"0"
-1.19075472954026,-0.0752957193948196,"0"
-0.804597353768337,-0.73745510467772,"0"
-0.353765925628674,-1.03811716433289,"0"
-0.102431348084249,-1.18750469097312,"0"
-1.13581313595692,-0.999589057742631,"0"
-0.941983518735423,-1.32764576707262,"0"
-0.732688191023312,-0.834761634783779,"0"
-1.34854324602837,-0.528170691720753,"0"
-1.0231950165152,-1.18728867198759,"0"
-0.704285128524007,-1.52355996378584,"0"
-0.648148011738142,-0.209650618997467,"0"
-0.783196095111506,-0.728948704783148,"0"
-1.09688709814961,-1.75055137918801,"0"
-2.1335239059217,-1.25922865640159,"0"
-1.1300373316621,-0.447855021499566,"0"
-1.56290141891554,-0.674268921344289,"0"
-1.07846110202691,-1.41237932836273,"0"
-1.32875212008108,-1.02889270436772,"0"
-1.43061967615234,-0.879300178607642,"0"
-1.39134944106631,-1.41736729343417,"0"
-1.5962720002642,-1.18678336038431,"0"
-0.631698251326163,-0.668617814753987,"0"
-1.5339177426573,-0.799830263228656,"0"
-0.577571737910466,-1.23775820515545,"0"
-0.838870911812133,-1.0644068983427,"0"
-1.49636824596571,-1.03836356931382,"0"
-0.773713770392823,-0.470941481212477,"0"
-0.93666520960542,-1.34943007695349,"0"
-1.14001180022339,-0.98972680969975,"0"
-0.5021317208689,-0.335852569808414,"0"
-1.7640823234929,-0.93375422842593,"0"
-1.24538183137023,-0.710083777057697,"0"
-0.591607857961495,-0.869385664780334,"0"
-1.63009951966999,-0.767976197481394,"0"
-0.42875272233824,-1.19896174361533,"0"
-1.0665504556869,-0.906014394262457,"0"
-0.880060736344098,-0.612667776903458,"0"
-0.929215706107033,-1.13916549190226,"0"
-1.15868118518495,-1.11303281798063,"0"
-1.37804201749531,-1.11023471931823,"0"
-0.820804584617709,-0.769558140825985,"0"
-0.853750016808454,-0.321486976648654,"0"
-1.12499262289778,-0.816252118733059,"0"
-1.29031954381572,-0.144281094096182,"0"
-1.40298237144321,-0.25994238530289,"0"
-1.19495298414287,-0.882836163556019,"0"
-1.11945973448496,-1.9833236147002,"0"
-0.121929103429804,-0.7847015066928,"0"
-0.552368170640638,0.0956564848135122,"0"
-2.4620300549297,-0.0702518899760892,"0"
-0.864905657342745,-0.695425326846417,"0"
-1.20425499882719,-0.14151834311579,"0"
-1.16123180459842,-0.461446767547591,"0"
-0.270345083952066,-1.17885885429344,"0"
-0.626547843778456,-1.70409367460059,"0"
-1.34118817245138,-1.23878383403721,"0"
-2.16558515767597,-1.29956404004792,"0"
-0.0576909965417872,-0.842135524820978,"0"
-0.663131326139531,-1.22479020317836,"0"
-1.24179815938696,-1.85047171351485,"0"
-1.37648183040102,-2.25686776751588,"0"
-0.891628494126319,-0.169860093182913,"0"
-0.643169607864226,-0.956301217211847,"0"
-1.51668506352949,-1.02744704274515,"0"
-2.43980560257286,-0.725690023986315,"0"
-1.0092376962878,-1.03117047313398,"0"
-1.07742366730906,-2.19425265424115,"0"
-0.0739816812743346,-0.808969387531557,"0"
-1.70041677299839,-1.77336458253691,"0"
-0.918806968986116,-0.807378589392446,"0"
-0.711354061137709,-0.724943922361982,"0"
-1.06067113720427,-0.735213782146844,"0"
-0.935787672048731,-1.46617682843831,"0"
-0.724347213626858,-1.24497231030839,"0"
-0.917489893106498,-0.787345587961871,"0"
